log2FoldChange,pvalue,gene_id,symbol
-0.822789937,6.36E-05,ENSG00000122417,ODF2L
-0.574737436,0.012233031,ENSG00000122420,PTGFR
1.435770259,0.006574984,ENSG00000122432,SPATA1
-0.408764907,0.198414874,ENSG00000122435,TRMT13
0.576911934,0.391051776,ENSG00000122481,RWDD3
-0.607916369,0.003184672,ENSG00000122482,ZNF644
-0.824190309,0.000106328,ENSG00000122483,CCDC18
-0.563370019,0.002080222,ENSG00000122484,RPAP2
0.459094668,0.000670364,ENSG00000122490,SLC66A2
-0.032711572,0.897389739,ENSG00000122507,BBS9
0.373808898,0.04097603,ENSG00000122512,PMS2
0.207667059,0.102637695,ENSG00000122515,ZMIZ2
-0.38880712,0.015484923,ENSG00000122545,SEPTIN7
-0.755700357,0.010941553,ENSG00000122547,EEPD1
-0.268018558,0.088474392,ENSG00000122550,KLHL7
0.619807411,4.01E-05,ENSG00000122557,HERPUD2
-0.226462511,0.194691434,ENSG00000122565,CBX3
-0.158483518,0.121294448,ENSG00000122566,HNRNPA2B1
0.009372251,0.942969694,ENSG00000122591,FAM126A
0.355027093,0.042442664,ENSG00000122641,INHBA
0.216728335,0.09591575,ENSG00000122642,FKBP9
0.163312057,0.328919991,ENSG00000122643,NT5C3A
0.401898468,0.036504659,ENSG00000122644,ARL4A
0.276446601,0.037318003,ENSG00000122674,CCZ1
0.298505882,0.069405635,ENSG00000122678,POLM
0.163853074,0.267850425,ENSG00000122687,MRM2
-0.1067375,0.490039743,ENSG00000122691,TWIST1
0.247949123,0.089495531,ENSG00000122692,SMU1
0.133403116,0.409522794,ENSG00000122694,GLIPR2
0.285080928,0.185747864,ENSG00000122696,SLC25A51
-0.089291775,0.428405706,ENSG00000122705,CLTA
-0.613535269,1.02E-07,ENSG00000122707,RECK
0.335303932,0.276182562,ENSG00000122728,TAF1L
-0.000195449,0.998590282,ENSG00000122729,ACO1
0.290375963,0.032662373,ENSG00000122741,DCAF10
0.114459066,0.427791157,ENSG00000122778,KIAA1549
0.398270372,0.001374474,ENSG00000122779,TRIM24
-0.025754614,0.915198253,ENSG00000122783,CYREN
-0.287263392,0.018146624,ENSG00000122786,CALD1
-0.080003772,0.749702031,ENSG00000122861,PLAU
0.043163286,0.717137227,ENSG00000122862,SRGN
-0.120132915,0.273836363,ENSG00000122863,CHST3
0.001350601,0.991915089,ENSG00000122870,BICC1
-0.063244471,0.697724569,ENSG00000122873,CISD1
2.290714369,7.58E-16,ENSG00000122877,EGR2
0.330492542,0.013049001,ENSG00000122882,ECD
0.155501369,0.167481769,ENSG00000122884,P4HA1
-0.161541323,0.30001361,ENSG00000122912,SLC25A16
-0.28266917,0.016603235,ENSG00000122952,ZWINT
-0.00644168,0.9689788,ENSG00000122958,VPS26A
-0.117013478,0.369309484,ENSG00000122965,RBM19
-0.289986196,0.027131296,ENSG00000122966,CIT
-0.782618523,0.018676647,ENSG00000122970,IFT81
-0.128648995,0.682339647,ENSG00000122971,ACADS
-0.119095933,0.504693577,ENSG00000123009,NA
0.028929717,0.814327996,ENSG00000123064,DDX54
0.362455859,0.000840284,ENSG00000123066,MED13L
-0.437350507,0.001029317,ENSG00000123080,CDKN2C
0.181109844,0.124233564,ENSG00000123091,RNF11
-0.275892973,0.072871451,ENSG00000123094,RASSF8
0.258587265,0.352014308,ENSG00000123095,BHLHE41
-0.329015075,0.099783012,ENSG00000123096,SSPN
-0.70630139,1.76E-05,ENSG00000123104,ITPR2
-0.038329888,0.841782536,ENSG00000123106,CCDC91
0.276456932,0.252594945,ENSG00000123119,NECAB1
-0.341092741,0.040238961,ENSG00000123124,WWP1
0.217358826,0.157700179,ENSG00000123130,ACOT9
0.210543401,0.090095798,ENSG00000123131,PRDX4
-0.077938716,0.528984324,ENSG00000123136,DDX39A
0.154887608,0.142018828,ENSG00000123143,PKN1
0.421393428,0.005182952,ENSG00000123144,TRIR
-0.117389115,0.375486758,ENSG00000123146,ADGRE5
0.695533958,0.049356042,ENSG00000123154,WDR83
0.088043312,0.422707798,ENSG00000123159,GIPC1
0.217273313,0.137338913,ENSG00000123178,SPRYD7
-0.079475307,0.69727906,ENSG00000123179,EBPL
-0.347193053,0.30130733,ENSG00000123191,ATP7B
-0.474916526,0.004090467,ENSG00000123200,ZC3H13
-0.127161802,0.322377401,ENSG00000123213,NLN
-0.441920004,0.019089078,ENSG00000123219,CENPK
0.330924152,0.012360456,ENSG00000123240,OPTN
-0.147491049,0.378977628,ENSG00000123268,ATF1
-0.136489097,0.575479803,ENSG00000123297,TSFM
0.205377595,0.201900284,ENSG00000123342,MMP19
-0.308605278,0.012409405,ENSG00000123349,PFDN5
0.20519061,0.156916611,ENSG00000123352,SPATS2
-0.095815669,0.665572603,ENSG00000123353,ORMDL2
0.304962881,0.092281636,ENSG00000123358,NR4A1
0.01056381,0.986049076,ENSG00000123364,HOXC13
0.141263622,0.242627689,ENSG00000123374,CDK2
-0.681261993,2.09E-09,ENSG00000123384,LRP1
-0.367446447,0.035964692,ENSG00000123388,HOXC11
0.549403548,0.000836793,ENSG00000123395,ATG101
0.524404729,0.022863344,ENSG00000123411,IKZF4
-0.371654155,0.097787921,ENSG00000123415,SMUG1
-0.437093344,0.003017981,ENSG00000123416,TUBA1B
0.179462003,0.470960894,ENSG00000123427,EEF1AKMT3
-0.47716568,0.202668933,ENSG00000123444,KBTBD4
0.254421411,0.539629115,ENSG00000123453,SARDH
-0.113010438,0.433044789,ENSG00000123472,ATPAF1
0.101625812,0.4173074,ENSG00000123473,STIL
-0.294049439,0.014411124,ENSG00000123485,HJURP
-0.137543391,0.690105825,ENSG00000123496,IL13RA2
-0.859299097,1.91E-11,ENSG00000123505,AMD1
0.059859917,0.779610564,ENSG00000123545,NDUFAF4
-0.744130261,0.002772053,ENSG00000123552,USP45
0.367792452,0.000380773,ENSG00000123562,MORF4L2
0.8335021,0.138518279,ENSG00000123570,RAB9B
-0.054378407,0.684682463,ENSG00000123575,FAM199X
0.406976238,0.093905435,ENSG00000123595,RAB9A
-0.064947043,0.72072105,ENSG00000123600,METTL8
-0.47435916,0.015765714,ENSG00000123607,TTC21B
0.070196961,0.833134226,ENSG00000123609,NMI
-0.199406838,0.309972435,ENSG00000123610,TNFAIP6
-0.51848087,0.000892907,ENSG00000123636,BAZ2B
-0.39648902,0.00348586,ENSG00000123643,SLC36A1
-0.33879186,0.003156084,ENSG00000123684,LPGAT1
0.393527486,0.191582974,ENSG00000123685,BATF3
1.403324342,0.013707681,ENSG00000123700,KCNJ2
0.275713604,0.076057451,ENSG00000123728,RAP2C
-0.240964755,0.078902634,ENSG00000123737,EXOSC9
-0.101516657,0.488069976,ENSG00000123739,PLA2G12A
-0.521956938,0.25535772,ENSG00000123810,B9D2
-0.016049185,0.937233782,ENSG00000123815,COQ8B
0.333028911,0.306475879,ENSG00000123836,PFKFB2
-0.548954222,0.283838851,ENSG00000123870,NA
0.347660226,0.353859026,ENSG00000123892,RAB38
-0.197618536,0.118909663,ENSG00000123908,AGO2
-0.039175969,0.769565622,ENSG00000123933,MXD4
-0.082071678,0.884517063,ENSG00000123965,NA
-0.468832012,0.00529886,ENSG00000123975,CKS2
-0.204914849,0.104023158,ENSG00000123983,ACSL3
-0.019369072,0.852122073,ENSG00000123989,CHPF
-0.187820826,0.216459734,ENSG00000123992,DNPEP
-0.208777449,0.083754859,ENSG00000124006,OBSL1
-0.08005423,0.548933589,ENSG00000124067,SLC12A4
0.05735945,0.786193488,ENSG00000124074,ENKD1
0.044975036,0.748741483,ENSG00000124097,NA
0.088237873,0.594119898,ENSG00000124098,FAM210B
-0.077449382,0.695442086,ENSG00000124104,SNX21
0.263350087,0.042588573,ENSG00000124120,TTPAL
-0.223252219,0.544818388,ENSG00000124126,PREX1
0.729613768,0.038657487,ENSG00000124145,SDC4
-0.083906782,0.444909449,ENSG00000124151,NCOA3
0.131319631,0.242455288,ENSG00000124155,PIGT
0.178291749,0.180950087,ENSG00000124160,NCOA5
0.4237132,0.000952269,ENSG00000124164,VAPB
0.105680675,0.482025232,ENSG00000124172,ATP5F1E
-0.074309225,0.582398078,ENSG00000124177,CHD6
-0.240123107,0.057184147,ENSG00000124181,PLCG1
0.692194186,0.017500916,ENSG00000124191,TOX2
0.683039328,1.12E-05,ENSG00000124193,SRSF6
-0.005434224,0.960613746,ENSG00000124198,ARFGEF2
-0.138674046,0.230924307,ENSG00000124201,ZNFX1
-0.297953103,0.032877984,ENSG00000124207,CSE1L
-0.250217954,0.057565675,ENSG00000124209,RAB22A
0.38274846,0.000289758,ENSG00000124214,STAU1
-0.087253719,0.750022787,ENSG00000124216,SNAI1
0.177521576,0.419572884,ENSG00000124217,MOCS3
-0.076787327,0.593299885,ENSG00000124222,STX16
0.333988681,0.261708603,ENSG00000124224,NA
0.537758272,0.000111241,ENSG00000124225,PMEPA1
-0.053212627,0.701231767,ENSG00000124226,RNF114
0.262079568,0.064714105,ENSG00000124228,DDX27
0.129499173,0.478153589,ENSG00000124243,BCAS4
0.159213274,0.228091413,ENSG00000124275,MTRR
0.187396698,0.481843734,ENSG00000124279,FASTKD3
-0.130045114,0.391752159,ENSG00000124299,PEPD
-0.122200871,0.441215495,ENSG00000124313,IQSEC2
-0.204098742,0.166175008,ENSG00000124333,VAMP7
0.192221466,0.235115905,ENSG00000124356,STAMBP
-0.018990415,0.890022016,ENSG00000124357,NAGK
0.276013882,0.294433089,ENSG00000124370,MCEE
0.267127416,0.105898419,ENSG00000124380,SNRNP27
-0.280235669,0.106843058,ENSG00000124383,MPHOSPH10
-0.516654094,0.198218692,ENSG00000124399,NA
-0.117970139,0.268502788,ENSG00000124422,USP22
0.108230277,0.57719941,ENSG00000124444,ZNF576
-0.094366409,0.594405284,ENSG00000124459,ZNF45
-0.156480392,0.365732557,ENSG00000124467,PSG8
-0.51196613,9.02E-06,ENSG00000124486,USP9X
-1.130698886,1.38E-12,ENSG00000124496,TRERF1
0.428497321,0.025997418,ENSG00000124508,BTN2A2
-0.268398534,0.381738477,ENSG00000124523,SIRT5
0.021912659,0.899272724,ENSG00000124532,MRS2
0.190140325,0.173785329,ENSG00000124535,WRNIP1
0.611436315,0.00053695,ENSG00000124541,RRP36
0.45591623,0.034573655,ENSG00000124549,BTN2A3P
-0.052296411,0.693118305,ENSG00000124562,SNRPC
0.019753487,0.866269291,ENSG00000124570,SERPINB6
-0.006495096,0.958228469,ENSG00000124571,XPO5
-0.041237208,0.775280992,ENSG00000124574,ABCC10
-0.578635995,0.018937229,ENSG00000124587,PEX6
-0.160291042,0.341630413,ENSG00000124588,NQO2
-0.250640975,0.598428182,ENSG00000124593,NA
0.301255697,0.204849605,ENSG00000124596,OARD1
-0.429821213,0.017053762,ENSG00000124608,AARS2
0.021482752,0.894213189,ENSG00000124614,RPS10
0.101874793,0.515676014,ENSG00000124615,MOCS1
0.300256831,0.264007308,ENSG00000124635,H2BC11
-0.108247936,0.586302173,ENSG00000124641,MED20
-0.252741398,0.215886451,ENSG00000124659,TBCC
-0.002617117,0.988633543,ENSG00000124688,MAD2L1BP
-0.126558866,0.38190013,ENSG00000124702,KLHDC3
0.071597095,0.623310774,ENSG00000124733,MEA1
0.075596853,0.475560601,ENSG00000124762,CDKN1A
-0.019008782,0.921033098,ENSG00000124766,SOX4
-0.043166382,0.754001207,ENSG00000124767,GLO1
0.050729568,0.692659185,ENSG00000124782,RREB1
0.244621525,0.04299493,ENSG00000124783,SSR1
0.578664781,0.000665015,ENSG00000124784,RIOK1
-0.068443234,0.67546448,ENSG00000124786,SLC35B3
0.349953091,0.238082319,ENSG00000124787,RPP40
0.590434784,0.000450148,ENSG00000124788,ATXN1
-0.278994878,0.018947321,ENSG00000124789,NUP153
-0.336204114,0.033014913,ENSG00000124795,DEK
-0.082580307,0.711282889,ENSG00000124802,EEF1E1
0.791719763,9.93E-05,ENSG00000124813,RUNX2
0.112243395,0.32880843,ENSG00000124831,LRRFIP1
0.50196255,2.33E-05,ENSG00000124882,EREG
-0.700249783,6.21E-08,ENSG00000124942,AHNAK
-0.043369165,0.751917013,ENSG00000125037,EMC3
1.463217886,0.000761175,ENSG00000125089,SH3TC1
0.138384518,0.172939601,ENSG00000125107,CNOT1
-0.568960371,0.301601028,ENSG00000125122,LRRC29
-0.202513338,0.343529491,ENSG00000125124,BBS2
-0.600849136,0.017625935,ENSG00000125144,MT1G
-0.23827723,0.036740779,ENSG00000125148,MT2A
0.042722394,0.825630221,ENSG00000125149,C16orf70
-0.143755015,0.245850269,ENSG00000125166,GOT2
-0.19461892,0.212880062,ENSG00000125170,DOK4
-0.616099002,0.120650175,ENSG00000125247,TMTC4
0.111680023,0.441512481,ENSG00000125249,RAP2A
-0.215044529,0.154632953,ENSG00000125257,ABCC4
-0.083775239,0.604771037,ENSG00000125266,EFNB2
0.023528255,0.841942425,ENSG00000125304,TM9SF2
0.117152602,0.53799394,ENSG00000125319,HROB
0.812992499,1.22E-05,ENSG00000125347,IRF1
-0.21093548,0.396583699,ENSG00000125351,UPF3B
0.995098989,4.46E-07,ENSG00000125352,RNF113A
0.377925117,0.005695125,ENSG00000125354,SEPTIN6
-0.050528326,0.814052889,ENSG00000125356,NDUFA1
0.412077037,0.061941468,ENSG00000125375,DMAC2L
-0.490742173,0.118047428,ENSG00000125378,BMP4
0.421638857,0.005972144,ENSG00000125386,FAM193A
0.387927338,0.13297716,ENSG00000125388,GRK4
0.573170485,9.17E-05,ENSG00000125398,SOX9
0.11865945,0.389840748,ENSG00000125430,HS3ST3B1
-1.177640186,0.008772073,ENSG00000125434,SLC25A35
0.111235275,0.461922504,ENSG00000125445,MRPS7
-0.03112539,0.831292292,ENSG00000125447,GGA3
-0.105185214,0.598387007,ENSG00000125449,ARMC7
-0.065946572,0.622059218,ENSG00000125450,NUP85
0.361067796,0.149933341,ENSG00000125454,SLC25A19
0.236186675,0.311693993,ENSG00000125457,MIF4GD
0.15289057,0.391813816,ENSG00000125458,NT5C
1.230623254,2.14E-24,ENSG00000125459,MSTO1
0.108622925,0.593965093,ENSG00000125482,TTF1
0.154720986,0.286122284,ENSG00000125484,GTF3C4
0.050566156,0.787179192,ENSG00000125485,DDX31
0.131501563,0.206753521,ENSG00000125503,PPP1R12C
-0.243027394,0.027564159,ENSG00000125505,MBOAT7
-0.023360928,0.834601321,ENSG00000125520,SLC2A4RG
0.373592841,0.000389009,ENSG00000125534,PPDPF
-0.658070542,0.174391806,ENSG00000125551,PLGLB2
0.060278773,0.817605655,ENSG00000125611,CHCHD5
-0.054563951,0.802027315,ENSG00000125618,PAX8
0.250172765,0.220214757,ENSG00000125629,INSIG2
0.07951559,0.619378704,ENSG00000125630,POLR1B
-0.122746451,0.309873879,ENSG00000125633,CCDC93
-0.103397896,0.673458725,ENSG00000125637,PSD4
0.175490178,0.241874376,ENSG00000125648,SLC25A23
-0.060962964,0.884731447,ENSG00000125650,PSPN
0.376106551,0.00144216,ENSG00000125651,GTF2F1
0.602380844,0.001132858,ENSG00000125652,ALKBH7
0.053637092,0.665625017,ENSG00000125656,CLPP
-1.345972284,7.99E-08,ENSG00000125657,TNFSF9
-0.422241984,0.002779785,ENSG00000125675,GRIA3
-0.779714697,0.043855689,ENSG00000125676,THOC2
0.289495985,0.031686384,ENSG00000125686,MED1
0.025429539,0.811088834,ENSG00000125691,RPL23
-0.558813909,0.028000585,ENSG00000125703,ATG4C
-0.180585132,0.14483418,ENSG00000125733,TRIP10
0.049522476,0.74818484,ENSG00000125734,GPR108
-0.034128843,0.937285188,ENSG00000125740,FOSB
0.034041687,0.808296139,ENSG00000125741,OPA3
-0.241942648,0.136358801,ENSG00000125743,SNRPD2
-0.062107563,0.746601102,ENSG00000125744,RTN2
0.181150508,0.280122694,ENSG00000125746,EML2
0.051527347,0.635316928,ENSG00000125753,VASP
-0.095808076,0.429972595,ENSG00000125755,SYMPK
-0.258837455,0.111883506,ENSG00000125772,GPCPD1
0.117769777,0.774045229,ENSG00000125775,SDCBP2
0.12870852,0.352223487,ENSG00000125779,PANK2
1.145111345,3.50E-13,ENSG00000125812,GZF1
0.080038974,0.747072138,ENSG00000125814,NAPB
-0.01239256,0.904190473,ENSG00000125817,CENPB
0.369942708,0.00218046,ENSG00000125818,PSMF1
0.269617394,0.058495697,ENSG00000125821,DTD1
0.006874096,0.958183884,ENSG00000125826,RBCK1
-0.064720578,0.603050533,ENSG00000125827,TMX4
0.147564038,0.313064757,ENSG00000125834,STK35
0.075938523,0.603797296,ENSG00000125835,SNRPB
0.309378278,0.027496987,ENSG00000125841,NRSN2
0.167959157,0.325172439,ENSG00000125843,AP5S1
0.1494353,0.169700176,ENSG00000125844,RRBP1
-0.04215286,0.846165731,ENSG00000125846,ZNF133
-0.509086902,0.007686926,ENSG00000125863,MKKS
0.010620632,0.915724116,ENSG00000125868,DSTN
0.487069644,0.007020761,ENSG00000125870,SNRPB2
-0.213878857,0.178034864,ENSG00000125871,MGME1
0.083339473,0.523491071,ENSG00000125875,TBC1D20
-0.071150127,0.65107425,ENSG00000125877,ITPA
-0.111953716,0.42683548,ENSG00000125885,MCM8
0.175080692,0.316674954,ENSG00000125898,FAM110A
0.081878529,0.593767615,ENSG00000125901,MRPS26
-0.22682227,0.044016201,ENSG00000125912,NCLN
0.125709889,0.269494174,ENSG00000125944,HNRNPR
-0.08589744,0.694803226,ENSG00000125945,ZNF436
0.725717304,6.80E-06,ENSG00000125952,MAX
0.593010056,0.024277373,ENSG00000125962,ARMCX5
-0.25135833,0.386003608,ENSG00000125966,MMP24
0.045123322,0.78097272,ENSG00000125967,NECAB3
-0.666115935,8.00E-10,ENSG00000125968,ID1
0.085403442,0.438153903,ENSG00000125970,RALY
0.128052027,0.338304175,ENSG00000125971,DYNLRB1
0.633637703,4.92E-05,ENSG00000125977,EIF2S2
0.077279095,0.482084091,ENSG00000125991,ERGIC3
0.018314782,0.934728699,ENSG00000125995,ROMO1
-0.309023126,0.083670959,ENSG00000126001,CEP250
-0.058443933,0.720604776,ENSG00000126003,PLAGL2
0.614269274,0.000164088,ENSG00000126005,MMP24OS
0.069704693,0.574169268,ENSG00000126012,KDM5C
-0.008508621,0.942559087,ENSG00000126062,TMEM115
-0.138769563,0.231738183,ENSG00000126067,PSMB2
-0.499064979,0.003655293,ENSG00000126070,AGO3
-0.04113369,0.763061165,ENSG00000126088,UROD
0.065998949,0.704349365,ENSG00000126091,ST3GAL3
-0.088210552,0.805314098,ENSG00000126106,TMEM53
0.027686706,0.830034807,ENSG00000126107,HECTD3
-0.004734292,0.975285801,ENSG00000126214,KLC1
-0.165924418,0.356579142,ENSG00000126215,XRCC3
0.029025345,0.832330727,ENSG00000126216,TUBGCP3
-0.506401499,0.202972816,ENSG00000126218,F10
0.081226806,0.546620831,ENSG00000126226,PCID2
-0.087919206,0.559641578,ENSG00000126243,LRFN3
0.337096541,0.005425625,ENSG00000126247,CAPNS1
0.318392606,0.485640699,ENSG00000126249,PDCD2L
0.296603934,0.037086561,ENSG00000126254,RBM42
0.143884933,0.219300285,ENSG00000126261,UBA2
-0.106948241,0.433181251,ENSG00000126267,COX6B1
-0.255727136,0.096928044,ENSG00000126351,THRA
0.540747943,0.001546866,ENSG00000126368,NR1D1
-0.597228139,0.000161007,ENSG00000126391,FRMD8
0.337608345,0.003961719,ENSG00000126432,PRDX5
-0.179437385,0.275045666,ENSG00000126453,BCL2L12
-0.274842023,0.073562623,ENSG00000126456,IRF3
-0.054029159,0.671863582,ENSG00000126457,PRMT1
0.411688603,0.00115525,ENSG00000126458,RRAS
0.131210527,0.226127918,ENSG00000126461,SCAF1
0.039661736,0.772542209,ENSG00000126464,PRR12
-0.002472463,0.989025103,ENSG00000126522,ASL
0.033229263,0.766711446,ENSG00000126524,SBDS
-0.242263259,0.202573292,ENSG00000126561,STAT5A
0.100554169,0.635467032,ENSG00000126562,WNK4
-0.111031858,0.422792517,ENSG00000126581,BECN1
0.295830429,0.05019706,ENSG00000126602,TRAP1
-0.233664655,0.074504891,ENSG00000126603,GLIS2
-0.559947453,0.006703959,ENSG00000126653,NSRP1
0.16969257,0.273017893,ENSG00000126698,DNAJC8
-0.859198473,2.19E-10,ENSG00000126705,AHDC1
0.848135605,0.006560195,ENSG00000126709,IFI6
0.138479145,0.332166775,ENSG00000126746,ZNF384
0.479999288,0.152943842,ENSG00000126749,EMG1
0.359662447,0.039396914,ENSG00000126756,UXT
0.381890827,0.000930366,ENSG00000126767,ELK1
0.073426602,0.678239743,ENSG00000126768,TIMM17B
-0.132933561,0.246753639,ENSG00000126773,PCNX4
0.557597952,0.001248852,ENSG00000126775,ATG14
-0.733871717,5.87E-05,ENSG00000126777,KTN1
0.336090806,0.12183117,ENSG00000126778,SIX1
0.04373908,0.735824965,ENSG00000126785,RHOJ
-0.983157201,3.76E-11,ENSG00000126787,DLGAP5
-0.318472345,0.089571461,ENSG00000126790,L3HYPDH
-1.271788772,4.45E-19,ENSG00000126803,HSPA2
-0.28757202,0.054275124,ENSG00000126804,ZBTB1
0.325965265,0.085806495,ENSG00000126814,TRMT5
0.007236076,0.956334999,ENSG00000126821,SGPP1
-1.077392793,3.00E-08,ENSG00000126822,PLEKHG3
-0.273209678,0.1010543,ENSG00000126858,RHOT1
-0.057341049,0.773569187,ENSG00000126870,WDR60
-0.756342415,0.207279746,ENSG00000126882,FAM78A
0.076654313,0.571791955,ENSG00000126883,NUP214
-0.034295324,0.801054325,ENSG00000126903,SLC10A3
0.0791372,0.466343126,ENSG00000126934,MAP2K2
-0.019558735,0.894120269,ENSG00000126945,HNRNPH2
0.185144371,0.288207399,ENSG00000126947,ARMCX1
-0.233914137,0.376223919,ENSG00000126953,TIMM8A
-0.408669609,0.123791862,ENSG00000126970,ZC4H2
0.511008469,1.86E-05,ENSG00000127022,CANX
-0.145354864,0.240597587,ENSG00000127054,INTS11
0.068049147,0.793601025,ENSG00000127080,IPPK
-0.293147816,0.346415198,ENSG00000127081,ZNF484
-0.163149774,0.329094372,ENSG00000127124,HIVEP3
0.145998444,0.455125543,ENSG00000127125,PPCS
0.069060711,0.656377858,ENSG00000127184,COX7C
-0.305674948,0.098587049,ENSG00000127191,TRAF2
0.134844249,0.550046654,ENSG00000127220,ABHD8
-0.181450537,0.10307775,ENSG00000127241,MASP1
-0.828381665,0.025186377,ENSG00000127311,HELB
0.097081702,0.366122496,ENSG00000127314,RAP1B
-0.372306621,0.37443861,ENSG00000127328,RAB3IP
-0.323896845,0.075817691,ENSG00000127329,PTPRB
-0.68398084,3.37E-06,ENSG00000127334,DYRK2
0.258800074,0.131491044,ENSG00000127337,YEATS4
0.047511966,0.745376562,ENSG00000127415,IDUA
0.013308859,0.915384161,ENSG00000127418,FGFRL1
0.041124458,0.802220028,ENSG00000127419,TMEM175
0.46922426,0.018549671,ENSG00000127423,AUNIP
0.073165136,0.593768133,ENSG00000127445,PIN1
0.084829698,0.602837722,ENSG00000127452,FBXL12
-0.12680599,0.278413907,ENSG00000127463,EMC1
-0.338824141,0.005736511,ENSG00000127481,UBR4
0.002191746,0.985770356,ENSG00000127483,HP1BP3
-0.236663997,0.165946754,ENSG00000127507,ADGRE2
-0.097198412,0.486060496,ENSG00000127511,SIN3B
0.137301886,0.256678751,ENSG00000127526,SLC35E1
0.313424707,0.054590022,ENSG00000127527,EPS15L1
0.822433355,6.53E-13,ENSG00000127528,KLF2
-0.004316619,0.978749935,ENSG00000127540,UQCR11
0.147425551,0.339236924,ENSG00000127554,GFER
0.060844539,0.861103616,ENSG00000127561,SYNGR3
-0.031248255,0.792061444,ENSG00000127564,PKMYT1
-0.069232055,0.732392078,ENSG00000127580,WDR24
-0.329781036,0.548032527,ENSG00000127585,FBXL16
-0.259575488,0.099193301,ENSG00000127586,CHTF18
-0.400875684,0.000111903,ENSG00000127589,NA
-0.169660177,0.122830601,ENSG00000127603,MACF1
-0.000554393,0.995784877,ENSG00000127616,SMARCA4
0.389081973,0.00259931,ENSG00000127663,KDM4B
0.30406591,0.033763315,ENSG00000127666,TICAM1
0.453634847,0.246547171,ENSG00000127720,METTL25
0.335581147,0.034703406,ENSG00000127804,METTL16
